Adoption,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.采用,收养"
Adore,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.崇拜,爱慕,(口语)喜爱"
Adorn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,v.装饰
adsl,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Asymmetrical Digital Subscriber Loop,非对称数字用户环"
Adsorption,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.吸附
adult,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.成人,成年人adj.成人的,成熟的"
Advance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.前进,提升,预付款v.前进,提前,预付adj.前面的,预先的 预付(款项)"
Advanced,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.高级的,年老的,先进的"
Advantage,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.优势,有利条件,利益"
Advantageous,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.有利的
advent,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.(尤指不寻常的人或事)出现,到来 (Advent)n. 基督降临 2降临节"
Adventure,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.冒险,冒险的经历v.冒险"
AdventureR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.冒险家
Adversary,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.敌手,对手"
Advert,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vi.注意,留意n.广告"
Advertise,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.做广告,登广告"
Advertisement,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.广告,做广告"
Advertiser,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.登广告者,广告客户"
advertising,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.广告业,广告adj.广告的"
Advice,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.忠告,建议,[商]通知"
adVisable,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.可取的,明智的"
Advise,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.劝告,忠告,警告,建议"
Advised,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.考虑过的,细想过的"
ADVISER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.顾问,<美> (学生的)指导老师"
Advisor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.顾问,<美> (学生的)指导老师"
Advisory,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.顾问的,咨询的,劝告的"
adz,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.扁斧,锛子"
AEDes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[昆虫]伊蚊(一种传染黄热病的蚊子)
Aegis,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.[希神]羊皮盾,保护,庇护,支持"
aerial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.航空的,生活在空气中的,空气的,高耸的n.天线"
Aero,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.航空的,飞行的,飞机的"
Aerodynamic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.空气动力学的
AERODYNAMICS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.空气动力学,气体力学"
aery,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.高处的巢,高处的房子或城堡"
AFC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"A.F.C.(automatic frequency control),自动频率控制"
Affair,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.事务,事件,私事,恋爱事件,(尤指关系不长久的)风流韵事"
Affect,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.影响,感动,侵袭,假装"
Affected,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.受到影响的,受(疾病)侵袭的,假装的,做作的"
Affecting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.感人的,动人的"
Affection,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.友爱,爱情,影响,疾病,倾向"
Affiliate,加入,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.(使...)加入,接受为会员"
Affiliated,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.附属的,有关连的"
Affiliation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.联系,从属关系"
Affine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.[数]仿射(几何学)的n.姻亲
Affinity,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.密切关系,吸引力,姻亲关系,亲合力"
Affirm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.断言,确认,肯定"
Affirmative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.肯定的,(对正式辩论中的问题)表示赞成的,(态度,方法等)积极的,乐观的,怀有希望"
Affix,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.使附于,粘贴n.[语]词缀"
Afflict,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.使痛苦,折磨"
Afford,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.提供,给予,供应得起,"
AfL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"American Federation of Labor,美国劳工联合会"
AFloat,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.adv.飘浮的,在海上的,传播的"
Afraid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.害怕,担心"
Afresh,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.重新,再度"
Africa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.非洲
aft,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adv.在船尾
After,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.prep.conj.在...之后,在...后面,模仿,与...一致,以...命名,"
AfterEffect,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.余波,后果"
aftermath,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.结果,后果"
Afternoon,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.午后,下午adv.下午的,晚期"
Afterward,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.然后,后来"
Afterwards,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.然后,后来地"
ag,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.农业的 [域] Antigua and Barbuda ,安提瓜和巴布达 (Ag)"
agA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.将军,大官,宗教领袖"
Again,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.又,再次,此外,再一次"
Against,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"prep.相反,反对,逆着,靠着,倚着"
agar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.琼脂(一种植物胶,用海产石花菜类制成,可作冷食或微生物的培养基等),[植]石花菜"
agate,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.玛瑙,5.5点铅字"
Age,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.年龄,成年,使用年限,同时期的人,时代v.变老,上年纪,成熟"
Aged,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.年老的,...岁的,老年人特有的"
Agency,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.代理处,行销处,代理,中介"
Agenda,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.pl.议程
AGENT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.代理(商)
agger,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.古罗马帝国的道路
Aggregate,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.合计,总计,集合体adj.合计的,集合的,聚合的v.聚集,集合,合计"
Aggregation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.集合,集合体,聚合"
Aggression,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.进攻,侵略"
Aggressive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.好斗的,敢作敢为的,有闯劲的,侵略性的"
Aggressor,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.侵略者,攻击者"
Aggro,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.暴力行为
Agi,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adjusted gross income
Agile,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.敏捷的,轻快的,灵活的"
Agility,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.敏捷,活泼"
agin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,prep.(=against)adv.(谑)反对
agInG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.老化,成熟的过程v.使变老"
agneS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.艾格尼丝(女子名)
agnostic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[哲]不可知论者
Ago,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.以前的,以往的"
agP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Accelcrated Graphics Port,加速图形端口"
Agree,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vi.同意,赞成...的意见,与...一致,承认,适合vt.同意"
AgreeD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.已经过协议的,同意的"
Agreement,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.同意,一致,协定,协议"
Agriculture,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.农业,农艺,农学"
AH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"int.啊,哈 [军] Attack Helicopter,攻击直升机 (AH)  希吉拉"
aha,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,int.啊哈
Ahd,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,arteriosclerotic heart disease 动脉硬化性心脏病
ahead,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.adv.在前,向前,提前,在前面"
aHL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,American Hockey League美国曲棍球联盟
aib,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Associate of the Institute of Bankers(英国)银行家学
aid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.帮助,援助,帮助者,有帮助的事物;vt.资助,援助,帮助;Association Id"
AIDe,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.<美>助手,副官,侍从武官"
AIDS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"爱滋病,获得性免疫功能丧失综合症(Acquired Immure Deficiency S"
AIFF,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Audio Interchange File Format,APPLE 开发的非压缩声音文"
ail,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.折磨,使疼痛,使烦恼"
Aim,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.目标,目的,瞄准v.对...瞄准,打算"
AiNo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.(日本)虾夷人(语),阿伊努人(语)"
ainU,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.(日本)阿伊努人,阿伊努语"
Air,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.空气,样子,天空,空中,曲调vt.晾干,使通风,宣扬,夸耀,显示"
Airborne,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.空运的,空气传播的,空降的"
AirCraft,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.航行器
Airdrop,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.空投vt.空投
aire,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.亚耳河(英国一河流)
AirField,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.飞机场
aiRing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.晾干,兜风"
AirLine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.定期航线
airliner,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.定期班机,客机"
Airplane,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.飞机
airport,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.<主美>小型民用机场,私人飞机降落场"
Airship,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.飞艇,飞船"
airy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.空气的,空中的,通风的,轻快的,空想的"
Aisle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.走廊,过道"
AJA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Americans of Japanese ancestry 日裔美国人
AK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,美国阿拉斯加邮递区号
AkIn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.同族的,类似的"
Alacrity,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.敏捷,活泼,爽快"
alAddIn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.阿拉延(神话<<一千零一夜>>中寻获神灯和魔指环的少年)
alAn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.艾伦
Alarm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.警报,惊慌,警告器vt.恐吓,警告"
alb,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.白麻布圣职衣
alBa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Duke of Fernando Alvarez de Toledo Alva的称号;n.
alBan,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.奥尔本(亦作Alben,Albin)(m.)"
Albedo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[天文](星体)反照率
albert,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.艾伯特(男子名)
Album,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.集邮本,照相簿,签名纪念册"
alCalDe,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.市长,镇长"
Alchemist,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.炼金术士
Alchemy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.炼金术,魔力"
alder,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[植]桤木
alDo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.奥尔多(m.)
ale,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.淡色啤酒(较一般啤酒含更多的酒精)
aleC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.亚历克(Alexander的昵称,亦作Aleck)(m.)"
alert,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.提防的,警惕的n.警惕,警报"
alf,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.阿尔夫(Alfred的昵称)(m.)
alfa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.A,a 字,希腊字母第一个"
Alfalfa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[植]紫花苜蓿
AlgA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.藻类,海藻"
algebra,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.代数学
Algebraic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.代数的,关于代数学的"
AlgoL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"[计]Algorithmic Language,Algol算法语言"
Algorithm,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[数]运算法则
Algorithmic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.[计]算法的,规则系统的"
Alias,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.别名,化名"
Aliasing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,图形的锯齿边缘或数字发声因取样比过低所产生的变形失真。
Alice,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.艾丽丝(女子名)
Alien,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.外侨adj.外国的,相异的,不同,背道而驰"
Alienation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.疏远,转让"
align,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vi.排列vt.使结盟,使成一行"
Alignment,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.队列,结盟"
Alive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.活着的,活泼的"
All,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.全部的,所有的,整个的adv.完全,更加,越发 pron.全部"
AllAn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.艾伦
Allay,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.减轻,减少"
allege,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.宣称,断言"
allegeD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.声称的,所谓的"
AllEGro,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adv.急速地adj.快速的n.急速的乐章
AllEle,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[遗传学]等位基因
allen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.艾伦(男子名)
allergic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.[医]过敏的,患过敏症的"
allergy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.[医]敏感症,<口>反感"
Alley,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.小路,巷,(花园里两边有树篱的)小径"
ALLIANCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.联盟,联合"
Allied,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.联合的,同盟的,与...同属一系v.联合"
Allies,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.联盟国,同盟者"
Allocate,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.分派,分配"
Allocation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.分配,安置"
Allot,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.(按份额)分配,分派"
Allow,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vt.允许,承认"
Allowable,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.允许的,正当的,可承认的"
Allowance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.津贴,补助,宽容,允许vt.定量供应"
Alloy,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.合金vt.使成合金,减低成色"
ally,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"v.结盟,与...(在血统,性质等上)有关联,同盟n.同盟国,支持者"
AllYL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[化]烯丙基
alM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.救济品,高山草旬"
alMa,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.阿尔玛(f.) n.(埃及的)歌女,舞女"
Almanac,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.历书,年鉴"
Almond,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.[植]杏树,杏仁,杏仁壮物"
Almost,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.几乎,差不多"
Alms,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.施舍,救济物(钱,食物,衣物等)"
alOne,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.单独的,独一无二的,孤独的,独自的adv.独自地"
Along,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.往前,向前 prep.顺着,沿着"
Aloud,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adv.大声地
Alpaca,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.[动](南美的)羊驼,羊驼毛,羊驼呢(织物)"
Alpha,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.希腊字母的第一个字母
Alphabet,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.字母表
alphabetic,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.照字母次序的,字母的"
Alphabetically,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adv.按字母顺序地
Alphanumeric,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.文字数字的,包括文字与数字的"
alPS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.阿尔卑斯山
Already,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adv.已经
aLRight,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.好吧,好的"
Also,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.也,同样"
Alt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.高音adj.高音的
altA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.阿尔塔(f.)
Altar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.祭坛,(基督教教堂内的)圣坛,祈祷祭拜的地方"
Alter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,v.改变
Alterable,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.可变的,可改的"
Alteration,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.变更,改造"
Alternate,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.交替的,轮流的,预备的v.交替,轮流,改变"
alternating,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.交互的
Alternation,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.交替,轮流,间隔"
Alternative,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.二中择一,可供选择的办法,事物adj.选择性的,二中择一的"
altHea,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.[植] 蜀癸属植物
altitude,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.(尤指海拔)高度,高处(海拔甚高的地方),(等级,地位等)高等"
alTo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.女低音,次高音,次高音歌手"
Altruism,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.利他主义,利他"
alu,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Arithmetic Logic Unit,算术逻辑单元"
Alum,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.明矾,矾"
Alumnus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.男毕业生,男校友"
alvar,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.(生态学用语)矮化植被
Alvin,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.阿尔文(亦作Alwin,Alwyn)(m.)"
Alway,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.(=always) 永远,总是"
Always,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adv.总是,永远,始终"
aM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"prep.是,在n.A.M.上午,午前 [域] Armenia ,亚美尼亚 [军] Amp"
AMA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,American Medical Association 美国医药协会;澳大利亚医学协会;
Amalgam,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.[采矿]汞合金,汞齐"
Amateur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.业余爱好者,业余艺术家"
amati,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.阿玛蒂(家族制的)提琴
amaze,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vt.使吃惊
Amazing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.令人惊异的
Amazon,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.亚马逊河(南美洲大河)
Ambassador,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.大使
Amber,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.琥珀adj.琥珀制的,琥珀色(黄色)的"
ambiance,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n.=ambience
Ambience,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.周围环境,气氛"
Ambient,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,adj.周围的n.周围环境
Ambiguity,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"n.含糊,不明确"
Ambiguous,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"adj.暧昧的,不明确的"
